x,y
-7.767723950764016,2.2923497343826083
-7.767721211950083,2.2939179289283937
-7.7677278832067405,2.2954989468374762
-7.767742265014975,2.297092544034173
-7.767762796191897,2.2986984992593813
-7.767787837724355,2.3003166165641686
-7.767815756472132,2.3019467168461913
-7.76784491157774,2.30358863325629
-7.7678736790234515,2.3052422050184025
-7.76790043495437,2.3069072734104625
-7.7679235823729185,2.308583676000125
-7.767941534708893,2.3102712431764596
-7.767952739217707,2.3119697932915275
-7.767955663308716,2.3136791297305046
-7.767948893762656,2.3153990351697433
-7.7679309136316075,2.3171292751987544
-7.76790030813643,2.318869590088233
-7.767855694123646,2.320619694914394
-7.767795749424756,2.3223792779458305
-7.767719190678294,2.324147999863224
-7.767624802433967,2.3259254935517233
-7.767511575751577,2.3277113694668827
-7.767378290386607,2.3295052033967827
-7.76722389127658,2.3313065469315344
-7.767047400372669,2.333114927083108
-7.766848096780914,2.3349298630353523
-7.766625190076741,2.336750846985914
-7.766377948748045,2.33857735330975
-7.766105514296977,2.3404088182879894
-7.765807461814298,2.342244706898057
-7.765483067045867,2.3440844276271635
-7.7651318330993275,2.3459273999043115
-7.764753337627052,2.347773039170337
-7.764347238272234,2.3496207614306597
-7.763913260243313,2.3514699846681806
-7.763451434317496,2.353320184471111
-7.76296145148957,2.3551707602887224
-7.762443243352329,2.357021159444996
-7.761896819738372,2.358870848105568
-7.761322241465121,2.3607193079234405
-7.760719642365288,2.3625660452147623
-7.760089215591918,2.364410590757995
-7.759431214384236,2.3662525032748847
-7.758746191692141,2.3680914543908362
-7.75803433599911,2.3699270100443246
-7.757296054457592,2.3717588244412275
-7.7565318082415144,2.37358658934426
-7.755742095338296,2.375410030066482
-7.7549274582707,2.377228910499451
-7.754088485812847,2.379043036085495
-7.753226000158612,2.380852339005323
-7.752340500548794,2.382656636537645
-7.751432659089142,2.384455846056478
-7.750503186326178,2.386249928990598
-7.749552803171936,2.388038878400655
-7.748582269506195,2.3898227335102686
-7.747592354868362,2.3916015657564818
-7.746583840466949,2.3933754796457904
-7.7455575245876895,2.395144615500914
-7.744514214252765,2.396909144807687
-7.743454726174824,2.3986692702616716
-7.742380010327056,2.400425296341636
-7.741290795931464,2.4021774263217384
-7.740188014717969,2.4039260042488233
-7.739072408837908,2.4056712848740296
-7.737944810467178,2.4074135967351706
-7.736806040755239,2.4091532814850742
-7.73565700802736,2.4108907535613224
-7.734498534174535,2.412626391702095
-7.733331374070759,2.4143605477628123
-7.732156324995038,2.4160936140594464
-7.730974183264615,2.4178259949819503
-7.72978572716786,2.4195580945695077
-7.7285917761565415,2.4212903534420587
-7.727393057640838,2.4230231608212223
-7.7261903490142805,2.4247569454139
-7.724984382202005,2.426492111786966
-7.723775878574858,2.4282290618164852
-7.722565538369967,2.429968186489562
-7.721354052421193,2.431709872453168
-7.720142090032196,2.4334544929691235
-7.71893031244499,2.435202415770992
-7.717719358077234,2.4369539924752774
-7.716509856705225,2.4387095670571943
-7.715302386712237,2.4404694473384447
-7.714097554327272,2.4422339559137716
-7.7128959265872625,2.4440033860463832
-7.711698054480747,2.445778016295419
-7.710504463646096,2.447558104258341
